fighter_id,name,birthdate,aka,associations,class_weight,wins,losses,draws,wins_by_ko_tko,wins_by_submission,wins_by_decision,wins_by_other,losses_by_ko_tko,losses_by_submission,losses_by_decision,losses_by_other,country,city,weight (lbs),sex,height,height (cm)
ccbd3fe889084d0b99671e53d2b4de19,Sirwan Kakai,1989-10-03,Zohan,"['GBG MMA', 'American Top Team']",Bantamweight,12.0,5.0,0.0,4.0,6.0,2.0,0.0,0.0,1.0,4.0,0.0,Sweden,Gothenburg,135.0,M,5.6,170.69
73f16324c4dc459282ab024b24751359,Roman Salazar,1988-02-21,El Gallito,['Fight Ready'],Bantamweight,14.0,10.0,1.0,6.0,3.0,4.0,1.0,2.0,3.0,5.0,0.0,United States,"Scottsdale, Arizona",135.0,M,5.7,173.74
a214a2343b4b443387eef84a6f0976e2,Anthony Christodoulou,1987-07-30,,['Renzo Gracie Fight Academy'],Lightweight,13.0,7.0,0.0,4.0,5.0,4.0,0.0,2.0,3.0,2.0,0.0,Greece,"Glyfada, Attica",155.0,M,5.9,179.83
16ae26f837794f70841ddde217b72c08,Soa Palelei,1977-07-12,The Hulk,['AKA Thailand'],Heavyweight,22.0,5.0,0.0,19.0,3.0,0.0,0.0,3.0,1.0,1.0,0.0,Australia,"Perth, Western Australia",265.0,M,6.4,195.07
36338470d53449dab9ebba3101778d38,Hugo Viana,1982-09-26,Wolverine,['Champion Team'],Bantamweight,8.0,4.0,0.0,1.0,0.0,7.0,0.0,2.0,0.0,2.0,0.0,Brazil,"Salvador, Bahia",135.0,M,5.6,170.69
fb5f1b342bc04864a7080dfe15acaba8,Ramsey Nijem,1988-04-01,Nasty,['Skrap Pack'],Lightweight,10.0,9.0,0.0,3.0,2.0,5.0,0.0,4.0,3.0,2.0,0.0,United States,"Orem, Utah",155.0,M,5.11,155.75
0a8b4a875f4e424cacd25c06b01f0a5c,Jessamyn Duke,1986-06-24,The Gun,['UWF USA'],Bantamweight,3.0,5.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,2.0,0.0,United States,"Richmond, Kentucky",136.0,F,5.11,155.75
34bf3cb1ae584470a4ce51ed374f763c,Ivan Jorge,1980-11-07,Batman,['Team Tavares'],Lightweight,27.0,8.0,0.0,3.0,13.0,11.0,0.0,5.0,1.0,2.0,0.0,Brazil,"Florianopolis, Santa Catarina",155.0,M,5.1,155.45
d1ed36d2cd5e4751991e43a2db896344,Pawel Pawlak,1989-02-08,Plastinho,['Octopus Lodz'],Middleweight,23.0,4.0,0.0,11.0,3.0,9.0,0.0,0.0,0.0,4.0,0.0,Poland,Lodz,185.0,M,6.0,182.88
5c0b6aa13d58466ebfd584d12d698345,Leonardo Mafra Texeira,1989-04-25,Macarrao,['Kings MMA'],Welterweight,15.0,7.0,0.0,9.0,1.0,5.0,0.0,5.0,2.0,0.0,0.0,Brazil,"Balneario Camboriu, Santa Catarina",170.0,M,5.1,155.45
fa5670b532dc4f52957abbb75d2b0795,Vaughan Lee,1982-10-15,,['UTC Birmingham'],Bantamweight,14.0,14.0,0.0,4.0,7.0,3.0,0.0,4.0,6.0,4.0,0.0,England,"Birmingham, West Midlands",135.0,M,5.5,167.64
248ced8aead54f8e9bcdbe83e16b6849,Hans Stringer,1987-07-06,,"['Blackzilians', 'Jaco Hybrid Training Center']",Light Heavyweight,22.0,8.0,0.0,9.0,8.0,5.0,0.0,4.0,1.0,3.0,0.0,Netherlands,Zevenbergen,205.0,M,6.2,188.98
718685ac40ec40d9b1ee58d5343b7077,Paul Redmond,1986-10-20,Redser,['Team Ryano MMA'],Lightweight,15.0,9.0,0.0,5.0,5.0,5.0,0.0,3.0,4.0,2.0,0.0,Ireland,"Dublin, Leinster",155.0,M,5.1,155.45
50ee29725d6545e0873b9f5643902c83,Marcus Brimage,1985-04-06,The Bama Beast,[],Bantamweight,7.0,8.0,0.0,3.0,0.0,4.0,0.0,3.0,1.0,4.0,0.0,United States,"Birmingham, Alabama",135.0,M,5.4,164.59
926b9a02c6ca4d338a2a82f10f904cea,Igor Araujo,1980-12-06,,['Jackson-Wink MMA'],Welterweight,25.0,10.0,1.0,1.0,17.0,7.0,0.0,4.0,2.0,4.0,0.0,Brazil,"Brasilia, Federal District",170.0,M,6.1,185.93
ac875455b4524ba19885f87bed515c4c,Ildemar Alcantara,1982-11-17,Marajo,['Marajo Brothers Team'],Middleweight,26.0,18.0,0.0,11.0,9.0,6.0,0.0,8.0,1.0,9.0,0.0,Brazil,"Soure, Para",185.0,M,6.2,188.98
90273712512846d7bb0645fd973f005f,Andrew Craig,1986-01-15,Highlight,['Team Tooke'],Welterweight,9.0,4.0,0.0,3.0,1.0,5.0,0.0,1.0,1.0,2.0,0.0,United States,"Houston, Texas",170.0,M,6.1,185.93
77d5065251aa4a15a7e61b44238751e8,Dan Miller,1981-06-30,,['Sussex County MMA'],Middleweight,14.0,8.0,1.0,1.0,9.0,4.0,0.0,1.0,0.0,7.0,0.0,United States,"Sparta, New Jersey",185.0,M,6.1,185.93
b7a5bfb0985d4b1ca962df78d199bab4,Darrell Montague,1987-11-03,The Mongoose,['Millennia MMA'],Flyweight,13.0,5.0,0.0,5.0,5.0,3.0,0.0,3.0,1.0,1.0,0.0,United States,"Chino, California",125.0,M,5.6,170.69
5cc287dc701b4481a6b523bee40a66e8,Yosdenis Cedeno,1985-02-12,Pink Panther,"['Blackzillians', 'Jaco Hybrid Training Center']",Lightweight,11.0,7.0,0.0,7.0,0.0,4.0,0.0,0.0,2.0,5.0,0.0,Cuba,Havana,155.0,M,5.8,176.78
845878deedb7448bbd27a8937e629626,Eddie Gordon,1983-07-22,Truck,['Serra-Longo Fight Team'],Welterweight,8.0,7.0,0.0,3.0,1.0,4.0,0.0,1.0,1.0,5.0,0.0,United States,"Freeport, New York",170.0,M,6.0,182.88
0d62cc4918cb4892bc734d8235423348,Joe Merritt,1984-03-07,Joey Slash,['Millennia MMA'],Welterweight,7.0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,United States,"Rancho Cucamonga, California",169.0,M,6.0,182.88
5acaafc2216e419e8532c0d3009be0da,Lewis Gonzalez,1987-09-19,Lethal,['MMAGOLD Fight Team'],Middleweight,12.0,4.0,0.0,2.0,6.0,4.0,0.0,2.0,0.0,2.0,0.0,United States,"Turlock, California",174.0,M,5.1,155.45
b6a860642f464c66b45f714f9d3c4858,Alan Omer,1988-09-14,,['Stallion Cage'],Lightweight,24.0,5.0,0.0,9.0,12.0,3.0,0.0,0.0,2.0,3.0,0.0,Iraq,"Erbil, Kurdistan Region",155.0,M,5.9,179.83
fca62cd7010f46aeb72fd61b4de27df1,Niklas Backstrom,1989-08-22,King in the North,['Allstars Training Center'],Featherweight,11.0,4.0,1.0,4.0,4.0,3.0,0.0,1.0,0.0,3.0,0.0,Sweden,Stockholm,145.0,M,6.0,182.88
c4778ebe53914270a576e15ac9e8c38a,Antonio dos Santos Jr.,1988-07-21,Junior Alpha,['MMA Masters'],Welterweight,9.0,4.0,0.0,5.0,2.0,2.0,0.0,3.0,0.0,1.0,0.0,Brazil,"Salvador, Bahia",170.0,M,5.1,155.45
028c24b1ea21412ca5300ce06caa05f9,Brian Ebersole,1980-11-27,Bad Boy,['Tiger Muay Thai'],Welterweight,51.0,18.0,1.0,17.0,17.0,17.0,0.0,2.0,8.0,8.0,0.0,United States,"Bradley, Illinois",170.0,M,6.0,182.88
fab47b21e40545c19343b988ec342a1d,Justin Edwards,1983-01-26,Fast Eddy,['Team Jorge Gurgel'],Lightweight,10.0,7.0,0.0,1.0,8.0,1.0,0.0,3.0,1.0,3.0,0.0,United States,"Cincinnati, Ohio",155.0,M,5.1,155.45
f75e90c4088a40f4954de9bd2f95c974,Ricardo Abreu,1984-04-27,Demente,['Wand Fight Team'],Middleweight,5.0,1.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,Brazil,"Ribeirao Preto, Sao Paulo",185.0,M,5.11,155.75
efb85e1fa92741ec84fda19d008a704d,Leonardo Morales,1992-12-22,Chimmy,"['Gladiadores MMA', 'Tsunami MMA']",Featherweight,14.0,8.0,0.0,6.0,4.0,4.0,0.0,1.0,2.0,5.0,0.0,Nicaragua,Managua,146.0,M,5.9,179.83
c34ad5ba3d094bd5a86e48fc0c2ae739,Ryan Jimmo,1981-11-27,The Big Deal,['Power MMA Team'],Light Heavyweight,19.0,5.0,0.0,8.0,2.0,9.0,0.0,2.0,1.0,2.0,0.0,Canada,"Halifax, Nova Scotia",205.0,M,6.2,188.98
a663b2981fdb4a8f8ec164342a29e272,Wendell de Oliveira Marques,1983-06-01,War Machine / Negao,['War Machine'],Welterweight,31.0,16.0,0.0,12.0,4.0,15.0,0.0,6.0,5.0,4.0,1.0,Brazil,"Rio de Janeiro, Rio de Janeiro",170.0,M,5.11,155.75
80d48de199884d478e8b392e654f4c02,Luiz Jorge Dutra Jr.,1982-05-06,Besouro,['Renovacao Fight Team'],Welterweight,13.0,7.0,0.0,5.0,2.0,6.0,0.0,4.0,1.0,1.0,1.0,Brazil,"Rio de Janeiro, Rio de Janeiro",170.0,M,5.11,155.75
60251c4aec774a7390202eda29e8f3f1,Josh Sampo,1984-07-24,The Gremlin,['Team Oyama'],Flyweight,11.0,6.0,0.0,0.0,6.0,5.0,0.0,1.0,1.0,4.0,0.0,United States,"Lindenwood, Missouri",125.0,M,5.4,164.59
f2d9eed4282a4fc999125ea3d45ec5d8,Costas Philippou,1979-11-29,,['Bellmore Kickboxing Academy'],Middleweight,13.0,5.0,1.0,7.0,1.0,5.0,0.0,1.0,0.0,4.0,0.0,United States,"Merrick, New York",185.0,M,5.11,155.75
c21741ee17ae449cb23ba65e5ad6983d,Mark Munoz,1978-02-09,The Filipino Wrecking Machine,['Reign MMA'],Middleweight,14.0,6.0,0.0,7.0,0.0,7.0,0.0,3.0,2.0,1.0,0.0,United States,"Mission Viejo, California",185.0,M,6.0,182.88
41e83a075ddd482189c83a3e84e9212c,Luke Barnatt,1988-04-13,Bigslow,['Tsunami Gym'],Middleweight,15.0,10.0,0.0,9.0,4.0,2.0,0.0,3.0,1.0,6.0,0.0,England,"Barking, Essex",185.0,M,6.6,201.17
1d0206a58a2d4cdc81c4660a5dbc93ac,Lipeng Zhang,1990-03-10,The Warrior,['Phuket Top Team'],Welterweight,34.0,13.0,0.0,13.0,13.0,8.0,0.0,1.0,5.0,7.0,0.0,China,"Hohhot, Inner Mongolia",170.0,M,5.11,155.75
d018a2d4f3de469387dd0cacdc71be52,Royston Wee,1986-11-15,,['Impact MMA Singapore'],Featherweight,4.0,1.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,Singapore,,137.0,M,5.7,173.74
823fef3198774e07befed13cc3cbfe00,Roldan Sangcha-an,1990-12-04,The Executioner,['Lakay MMA'],Flyweight,4.0,3.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,Philippines,"Baguio, Cordillera Administrative Region",125.0,M,5.4,164.59
68e25a85c9ed49f085c438026ff9d5b9,Nolan Ticman,1988-05-17,,['Kings MMA'],Flyweight,4.0,3.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,2.0,0.0,United States,"Palm Springs, California",125.0,M,5.6,170.69
d727ab8408d1419eb4b1347b501a4bed,Hatsu Hioki,1983-07-18,,"['Alive', 'Start Japan MMA']",Featherweight,29.0,12.0,0.0,5.0,12.0,12.0,0.0,4.0,1.0,7.0,0.0,Japan,"Nagoya, Aichi",145.0,M,5.11,155.75
30cc675f840c475dad015017b9d5ba77,Lisa Ellis,1982-11-15,,['United Training Center'],Strawweight,15.0,11.0,0.0,0.0,11.0,4.0,0.0,1.0,8.0,2.0,0.0,United States,"Olympia, Washington",110.0,F,5.4,164.59
cf399bf36ec946ff92e378677ab7aeba,Dylan Andrews,1979-11-15,The Villain,"['Heartbreak Conditioning', 'Potential Unlimited Mixed Martial Arts']",Middleweight,18.0,11.0,1.0,13.0,3.0,2.0,0.0,4.0,5.0,2.0,0.0,New Zealand,,185.0,M,6.1,185.93
5a16e5990d9a49e1be65e91224ab7e32,Vik Grujic,1977-02-06,The Spartan,['Alliance MMA'],Welterweight,6.0,6.0,0.0,2.0,2.0,2.0,0.0,2.0,1.0,3.0,0.0,Australia,"Melbourne, Victoria",170.0,M,5.11,155.75
1a99b81c77764165b177f21cf63512a8,Alptekin Ozkilic,1986-03-27,The Turkish Delight,"['Bellmore Kickboxing Academy', 'Serra-Longo Fight Team']",Flyweight,9.0,5.0,0.0,2.0,1.0,6.0,0.0,2.0,0.0,3.0,0.0,United States,"Long Island, New York",125.0,M,5.5,167.64
273a1b6558714f83be477bfe645be638,David Michaud,1988-11-10,Bulldawg,['MMA Lab'],Welterweight,18.0,6.0,0.0,9.0,5.0,4.0,0.0,3.0,1.0,2.0,0.0,United States,"Brookings, South Dakota",170.0,M,5.9,179.83
ed2db776709f4076a2d0d100e40526fa,Chris Clements,1976-02-09,The Menace,['Adrenaline Training Center'],Welterweight,12.0,6.0,1.0,11.0,0.0,1.0,0.0,2.0,3.0,1.0,0.0,Canada,"Chatam, Ontario",170.0,M,5.1,155.45
4a0c3d39d1224b5ab348f06038afd14b,Jessica Rakoczy,1977-04-14,Ragin',[],Strawweight,1.0,5.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,Canada,"Hamilton, Ontario",115.0,F,5.7,173.74
cb6f0f66763f423f9715d73b3cac1dbe,Jim Hettes,1987-06-09,The Kid,"['Northeast Jiu-Jitsu', 'World Class Boxing']",Featherweight,11.0,3.0,0.0,0.0,10.0,1.0,0.0,2.0,0.0,1.0,0.0,United States,"Swoyersville, Pennsylvania",145.0,M,5.9,179.83
abe6604e4d7648c3ac660e2a2777a249,Seth Baczynski,1981-10-26,The Polish Pistola,['Power MMA Team'],Middleweight,21.0,16.0,0.0,8.0,11.0,2.0,0.0,5.0,5.0,6.0,0.0,United States,"Apache Junction, Arizona",185.0,M,6.3,192.02
67a839d996e14d3c91db907b16e0b704,Izabela Badurek,1991-07-11,,['WCA Fight Team'],Flyweight,8.0,7.0,0.0,2.0,5.0,1.0,0.0,2.0,1.0,4.0,0.0,Poland,Lublin,125.0,F,5.4,164.59
b3d81e0a9c0441c3ac700a62a17e6498,Marcin Bandel,1989-10-10,Bomba,['Zenith Vera Fight Club'],Welterweight,22.0,9.0,0.0,1.0,19.0,2.0,0.0,6.0,0.0,3.0,0.0,Poland,Lodz,170.0,M,5.1,155.45
d5ef69df7c074082a89452c954f7046d,Rocky Lee,1987-04-08,,"['Bali MMA', 'Taiwan BJJ']",Featherweight,4.0,6.0,0.0,0.0,3.0,1.0,0.0,1.0,1.0,4.0,0.0,Taiwan,,145.0,M,5.9,179.83
930af73aecda433e888d440a174ec4f5,Robbie Peralta,1986-03-14,Problems,['Team Xplode MMA'],Featherweight,19.0,9.0,1.0,13.0,2.0,4.0,0.0,2.0,4.0,3.0,0.0,United States,"Escondido, California",145.0,M,5.8,176.78
1b7d7c84f18a44a3912c1ad75f2c4f30,Justin Jones,1980-02-14,Black Dynamite,['Victory MMA'],Light Heavyweight,9.0,2.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,United States,"San Diego, California",205.0,M,5.11,155.75
de860e85aafe4b2f857a0aeac6cdb279,Shayna Baszler,1980-08-08,The Queen of Spades,['UWF USA'],Lightweight,15.0,11.0,0.0,1.0,13.0,1.0,0.0,6.0,2.0,3.0,0.0,United States,"Sioux Falls, South Dakota",153.0,F,5.7,173.74
ff4773051dcb47f49668d1181e1354b4,Cain Carrizosa,1986-07-22,The Insane,"['Elite Team', 'Cleber Jiu-Jitsu', 'Central Valley Combat Academy']",Lightweight,11.0,5.0,0.0,3.0,3.0,5.0,0.0,2.0,1.0,2.0,0.0,United States,"Woodlake, California",155.0,M,5.8,176.78
12d4b1af06f54e589e31601f50a8f759,Jorge Antonio Cezario de Oliveira,1980-01-22,Blade,['Renovacao Fight Team'],Welterweight,9.0,6.0,0.0,5.0,4.0,0.0,0.0,1.0,1.0,4.0,0.0,Brazil,"Nilopolis, Rio de Janeiro",170.0,M,5.1,155.45
d6df752499274b04ba29444ce56dda7a,Bentley Syler,1982-12-22,Dr. Bolivia,['American Top Team'],Flyweight,6.0,1.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,Bolivia,Santa Cruz,125.0,M,5.4,164.59
906beedebff846d8add258ca57518e6f,Roger Narvaez,1983-09-09,The Silverback,"['Full Contact Fight Academy', 'Paragon Brazilian Jiu-Jitsu']",Middleweight,8.0,4.0,0.0,4.0,2.0,2.0,0.0,3.0,0.0,1.0,0.0,United States,"Corpus Christi, Texas",185.0,M,6.3,192.02
784d7f70ed3b456fa88d128ffe3c617f,Josh Copeland,1982-10-20,Cuddly Bear,['Grudge Training Center'],Heavyweight,18.0,7.0,0.0,6.0,5.0,7.0,0.0,3.0,1.0,3.0,0.0,United States,"Denver, Colorado",245.0,M,6.1,185.93
f1db857d6bd14cb7adbd48b02c9b1907,Jake Lindsey,1986-06-21,The Librarian,['Combative Sports Center'],Welterweight,15.0,10.0,0.0,5.0,7.0,3.0,0.0,4.0,4.0,2.0,0.0,United States,"Manhattan, Kansas",170.0,M,5.11,155.75
d4c73cbda2154e2ebbcdaec511f71095,Larissa Pacheco,1994-09-07,,['Joao Bastos Team'],Featherweight,23.0,4.0,0.0,11.0,8.0,4.0,0.0,1.0,1.0,2.0,0.0,Brazil,"Belem, Para",145.0,F,5.8,176.78
da33dee40bab4282a81b66927790de69,Norifumi Yamamoto,1977-03-15,Kid,['Krazy Bee'],Bantamweight,18.0,6.0,2.0,13.0,2.0,3.0,0.0,1.0,1.0,4.0,0.0,Japan,"Kawasaki, Kanagawa",135.0,M,5.4,164.59
7c4f8a0826bb49e3909a1c8daedfeaf6,Ruan Potts,1978-02-23,Fangzz,['Mark Robinson MMA'],Heavyweight,11.0,7.0,0.0,5.0,6.0,0.0,0.0,5.0,0.0,2.0,0.0,South Africa,"Cape Town, Western Cape",251.0,M,6.2,188.98
9fa0d3b3852049f08fae7b65ec034e36,Alex Torres,1988-05-29,Rolo,['Octagon MMA'],Featherweight,9.0,7.0,1.0,3.0,2.0,4.0,0.0,2.0,2.0,2.0,1.0,Colombia,"Bogota, Capital District",145.0,M,5.1,155.45
3e1322b02ac74976831fb9b55f644f54,William Macario,1991-07-01,Patolino,['Pejor'],Welterweight,11.0,7.0,0.0,7.0,1.0,3.0,0.0,4.0,2.0,1.0,0.0,Brazil,"Rio de Janeiro, Rio de Janeiro",170.0,M,5.11,155.75
8eedf62048d944b39d8e14a7acca4c19,Josh Shockley,1989-11-15,,['Duneland Vale Tudo'],Lightweight,11.0,4.0,0.0,3.0,5.0,3.0,0.0,1.0,2.0,1.0,0.0,United States,"Lake Station, Indiana",155.0,M,6.1,185.93
75d1872e8ca64d83a5e855922d7d6d66,Patrick Walsh,1988-11-28,The Beast of the East,['Wai Kru MMA'],Heavyweight,10.0,3.0,0.0,4.0,2.0,4.0,0.0,0.0,1.0,2.0,0.0,United States,"West Bridgewater, Massachusetts",258.0,M,5.11,155.75
df7847a475034f9c82647087f6bd80ff,Rodrigo Goiana de Lima,1991-03-03,Monstro,"['Coalizao Fight Team', 'Frankiko Team', 'Trator Team']",Welterweight,9.0,3.0,0.0,0.0,7.0,2.0,0.0,1.0,1.0,1.0,0.0,Brazil,"Macapa, Amapa",170.0,M,5.9,179.83
10565ca3c889402b8de6a1435a279c68,Ian McCall,1984-07-05,Uncle Creepy,['Team Oyama'],Flyweight,13.0,7.0,0.0,4.0,3.0,6.0,0.0,2.0,1.0,4.0,0.0,United States,"Dana Point, California",125.0,M,5.5,167.64
cadf7ad80d2749f8b647021d4ff4b4d9,Richardson Moreira,1984-03-31,Rick Monstro,['Team Nogueira'],Light Heavyweight,8.0,5.0,0.0,2.0,5.0,1.0,0.0,1.0,1.0,3.0,0.0,Brazil,"Campinas, Sao Paulo",205.0,M,6.2,188.98
7f83c788a7054691b752b3604e62410b,Andy Enz,1991-08-15,Tank Mode,['Gracie Barra Alaska'],Middleweight,10.0,4.0,0.0,1.0,7.0,2.0,0.0,1.0,0.0,3.0,0.0,United States,"Anchorage, Alaska",185.0,M,6.3,192.02
30e801e818e64816abf987fe3b49a07a,Phil Davis,1984-09-25,Mr. Wonderful,['Alliance MMA'],Light Heavyweight,24.0,7.0,1.0,6.0,5.0,13.0,0.0,0.0,0.0,7.0,0.0,United States,"Harrisburg, Pennsylvania",205.0,M,6.2,188.98
1eb34e1d2b8042deb8bec05e47faa260,Akira Corassani,1982-08-27,,['Renzo Gracie Jiu-Jitsu'],Featherweight,12.0,6.0,1.0,1.0,3.0,7.0,1.0,6.0,0.0,0.0,0.0,Sweden,Gothenburg,145.0,M,5.8,176.78
88c3a1c7e3a94b0a862bac8fa10bc7f0,Andy Ogle,1989-02-16,The Little Axe,['Team Kaobon'],Featherweight,9.0,6.0,0.0,2.0,3.0,4.0,0.0,1.0,2.0,3.0,0.0,England,"Sunderland, Tyne and Wear",144.0,M,5.9,179.83
68b1d4a308ba40fda10600e9b992f6c6,Stanislav Nedkov,1981-09-12,,['Bushido Bulgaria'],Light Heavyweight,12.0,2.0,1.0,6.0,4.0,2.0,0.0,1.0,1.0,0.0,0.0,Bulgaria,Veliko Tarnovo,203.0,M,5.11,155.75
2c58f1d415cd4030806d55ba6ee96d55,Shane Howell,1983-11-28,,['R-1 MMA'],Flyweight,13.0,10.0,0.0,4.0,7.0,2.0,0.0,1.0,5.0,4.0,0.0,United States,"Norman, Oklahoma",125.0,M,5.8,176.78
27ac9e82386244da810c59df8a8d38fc,Matt Van Buren,1986-06-12,Gutter,['Team Gutter'],Light Heavyweight,7.0,6.0,0.0,2.0,2.0,3.0,0.0,4.0,1.0,1.0,0.0,United States,"Norfolk, Virginia",205.0,M,6.5,198.12
51b31c02f3d94c5b8de7d9c18ab5e086,Tateki Matsuda,1986-02-27,Tech,['Team Sityodtong'],Flyweight,15.0,11.0,0.0,5.0,1.0,9.0,0.0,1.0,0.0,9.0,1.0,Japan,"Shinagawa, Tokyo",125.0,M,5.7,173.74
40af392ef6bf4fa589e57c5966d5f9ce,Louis Gaudinot,1984-08-28,Goodnight,['Team Tiger Schulmann'],Flyweight,8.0,5.0,1.0,3.0,2.0,3.0,0.0,1.0,0.0,4.0,0.0,United States,"Yonkers, New York",125.0,M,5.3,161.54
f91cbee10a3d41a7af2eacd7f098e8b0,Rodrigo Damm,1980-02-03,,"['Alliance Jiu-Jitsu', 'Damm Fight']",Featherweight,12.0,9.0,0.0,2.0,6.0,4.0,0.0,4.0,1.0,4.0,0.0,Brazil,"Sao Paulo, Sao Paulo",145.0,M,5.7,173.74
ed56e687fbb34e89ab3915f68ec525ff,Mats Nilsson,1983-12-05,,['Rumble Sports'],Middleweight,11.0,4.0,0.0,2.0,5.0,4.0,0.0,1.0,0.0,3.0,0.0,Sweden,Helsingborg,185.0,M,6.1,185.93
b290a234af5a421b93514e9b62a0720f,Alexis Dufresne,1990-08-31,Sneaky Zebra,['Team Quest'],Lightweight,6.0,3.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,2.0,0.0,United States,"Temecula, California",150.0,F,5.9,179.83
c4cd842b3ff74e4fb2154457f019f5f0,Mike Rhodes,1989-12-04,Biggie,['Roufusport'],Middleweight,13.0,6.0,1.0,5.0,4.0,4.0,0.0,0.0,3.0,3.0,0.0,United States,"Waterloo, Iowa",185.0,M,6.1,185.93
5120d9231d8b42368185794af403589d,Tom Niinimaki,1982-07-25,Stoneface,"['Finnfighters Gym', 'Blackzilians']",Featherweight,22.0,8.0,0.0,7.0,8.0,7.0,0.0,1.0,5.0,2.0,0.0,Finland,Turku,145.0,M,5.9,179.83
80a9f71c53ed4d9b8732d59957b25151,Joe Ellenberger,1985-03-28,Excalibur,['Premier Combat Center'],Lightweight,15.0,2.0,0.0,8.0,4.0,3.0,0.0,1.0,0.0,1.0,0.0,United States,"Omaha, Nebraska",155.0,M,5.8,176.78
367304ec11da40fcbdbb72c32c967230,Garett Whiteley,1980-12-13,,['IndyBoxing and Grappling'],Lightweight,7.0,3.0,0.0,5.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,United States,"Indianapolis, Indiana",155.0,M,6.0,182.88
cebd27b26ba94daf8fa2e1dc22a86e65,Dustin Kimura,1989-05-21,The Diamond,"['Gracie Technics', 'Hawaii Elite MMA']",Bantamweight,11.0,3.0,0.0,2.0,8.0,1.0,0.0,0.0,1.0,2.0,0.0,United States,"Honolulu, Hawaii",136.0,M,5.6,170.69
be3fc0f2fc264d3aaaf3504b54865bd7,Brendan Schaub,1983-03-18,Big Brown,['Reign MMA'],Heavyweight,10.0,5.0,0.0,7.0,1.0,2.0,0.0,4.0,0.0,1.0,0.0,United States,"Aurora, Colorado",238.0,M,6.4,195.07
52aca270066d4544b6f81d919f123bb7,Matt Hobar,1987-01-07,The Crowbar,['Octagon MMA'],Bantamweight,9.0,3.0,0.0,1.0,4.0,4.0,0.0,2.0,0.0,1.0,0.0,United States,"Dallas, Texas",135.0,M,5.1,155.45
5590b6051fbe4ae7a86037c48d5ae618,Isaac Vallie-Flagg,1978-04-08,,['Jackson-Wink MMA'],Welterweight,16.0,7.0,0.0,5.0,5.0,6.0,0.0,0.0,3.0,3.0,1.0,United States,"Santa Fe, New Mexico",159.0,M,5.8,176.78
c667d8fde1554334a7673a15845d2755,Juan Manuel Puig,1989-04-23,Fenix,['American Kickboxing Academy'],Featherweight,11.0,4.0,0.0,2.0,7.0,2.0,0.0,2.0,1.0,1.0,0.0,Mexico,Mexico City,145.0,M,5.9,179.83
cbacf6ff7dde488689189ad244b2f6cb,Chris Heatherly,1987-11-24,Stump,['Fit or Fight'],Middleweight,9.0,4.0,1.0,1.0,4.0,4.0,0.0,2.0,2.0,0.0,0.0,United States,"Cahokia, Illinois",180.0,M,5.8,176.78
f6cbdf676b5d45469aeb4360fa1a5787,Humberto Brown,1984-11-03,,['Alleycat Fitness'],Featherweight,5.0,6.0,0.0,0.0,3.0,2.0,0.0,1.0,5.0,0.0,0.0,Panama,"Panama City, Panama",145.0,M,5.9,179.83
fb6dd97a7f2148559eeaab312806fbbd,Rodolfo Rubio,1987-01-29,Fito,['Entram Gym'],Featherweight,19.0,13.0,0.0,5.0,13.0,1.0,0.0,4.0,1.0,8.0,0.0,Mexico,Mexico City,145.0,M,5.5,167.64
58161c653acc4f60a368ba97041ff1e0,Charlie Brenneman,1981-02-09,The Spaniard,['AMA Fight Club'],Lightweight,19.0,8.0,0.0,5.0,5.0,9.0,0.0,4.0,3.0,1.0,0.0,United States,"Hollidaysburg, Pennsylvania",155.0,M,5.1,155.45
e937126835894ecc9a9254fc913d92b5,Tim Gorman,1983-04-29,The Psycho,['Des Moines MMA Academy'],Bantamweight,9.0,4.0,0.0,6.0,2.0,1.0,0.0,0.0,1.0,3.0,0.0,United States,"Des Moines, Iowa",135.0,M,5.4,164.59
e6be3e86dfb545d7a26a0b9ed9955322,Wagner Silva,1987-02-07,Wagnao,['Tata Fight Team'],Middleweight,10.0,8.0,0.0,2.0,5.0,3.0,0.0,4.0,2.0,2.0,0.0,Brazil,"Vicosa, Minas Gerais",185.0,M,6.0,182.88
262cc2dc39154ba98f2a0afd29295ea1,Vagner Rocha,1982-06-06,Ceara,['Team VRMA'],Lightweight,14.0,4.0,0.0,3.0,8.0,3.0,0.0,1.0,1.0,2.0,0.0,Brazil,Rio de Janeiro,155.0,M,5.11,155.75
9d276756845d4a6f8aafa11939db29c0,Guto Inocente,1986-05-29,,['Real Kombat Technique'],Heavyweight,10.0,6.0,0.0,6.0,3.0,1.0,0.0,1.0,2.0,3.0,0.0,Brazil,"Brasilia, Federal District",254.0,M,6.3,192.02
